zipcode,r_a,e_a,p_t_a,p_u_a,high_demand,n_t_a,n_u_a,is_desert,is_under5_desert
11575,0.5135587896555335,48674.82161060143,6161.8,2123,True,1386.0,304.0,True,True
11576,0.5261474492243723,122264.4376899696,5148.8,2164,False,562.0,518.0,True,True
11577,0.5016533591418663,106933.27974276528,2783.6,1176,False,433.0,207.0,True,True
11579,0.5057289608850257,108300.78125,4567.6,1734,False,140.0,20.0,True,True
11580,0.5380680247027376,73163.81156316918,5509.0,2023,False,861.0,269.0,True,True
11581,0.5010979358805446,86985.10078878177,5980.4,2366,False,562.0,156.0,True,True
11590,0.5478509311588914,70964.97906357062,5627.2,1957,False,1737.0,476.0,True,True
11596,0.532319391634981,100491.07142857143,6253.2,2487,False,253.0,150.0,True,True
11598,0.4135985135228133,110045.75707154744,5913.0,2399,False,392.0,299.0,True,True
11691,0.3319832302991544,47078.33904109589,4146.2,1301,True,2880.0,0.0,False,True
11692,0.369752684672958,50110.01100110011,3709.6,1260,True,902.0,0.0,True,True
11693,0.4300044254314795,61620.92624356775,0.0,0,False,328.0,0.0,False,False
11694,0.4071048283458784,84441.93912063134,2610.2,1244,False,752.0,0.0,True,True
11697,0.6183476938672073,100870.90163934426,3640.0,1840,True,0.0,0.0,True,True
11701,0.5535624596398077,63933.89500972133,2205.4,975,False,675.0,291.0,True,True
11702,0.5561093705497009,98351.47247119078,3178.4,1097,False,373.0,179.0,True,True
11703,0.552429080050534,76169.43866943866,45.0,0,False,1101.0,0.0,False,False
11704,0.5428521117903051,71373.95736793327,9759.6,4178,False,972.0,183.0,True,True
11705,0.5303841122606731,97813.90134529148,6807.4,2837,False,218.0,114.0,True,True
11706,0.5266133838653972,62169.90713871155,11099.4,4219,False,2408.0,885.0,True,True
11709,0.5530090196658288,93114.97326203209,10249.2,4837,False,52.0,0.0,True,True
11710,0.5195994277539342,96386.2885462555,2979.4,912,False,1017.0,579.0,False,True
11713,0.6378439079169006,66791.37323943662,0.0,0,True,213.0,45.0,False,False
11714,0.5605061486366066,83813.59300476947,0.0,0,False,798.0,338.0,False,False
11715,0.6339144215530903,100052.08333333334,2960.6,1036,True,40.0,0.0,True,True
11716,0.5677982926345047,83194.93006993007,861.6,255,False,720.0,305.0,False,False
11717,0.5270205790453909,46812.93808411215,205.2,40,True,2366.0,581.0,False,False
11718,0.5469977994341402,112212.64367816094,4620.0,1620,False,0.0,0.0,True,True
11719,0.4631997726626882,90184.0490797546,999.2,286,False,122.0,101.0,True,True
11720,0.5230705991162264,78700.06548788474,1613.6,430,False,483.0,116.0,True,True
11721,0.5236717917491247,110901.16279069768,1466.2,556,False,188.0,164.0,True,True
11722,0.5632966083387341,51929.53020134228,6605.6,2396,True,862.0,43.0,True,True
11724,0.5880306193458594,121079.88165680472,4681.8,1348,False,128.0,77.0,True,True
11725,0.5338437445623804,98549.54367666232,3820.8,1403,False,1937.0,1272.0,False,False
11726,0.5399156806745546,55373.63560033585,1588.4,372,True,502.0,57.0,True,True
11727,0.5236542684143989,71013.34180432021,60.4,0,False,614.0,374.0,False,False
11729,0.5994437763078774,72742.94670846395,110.4,20,False,521.0,155.0,False,False
11730,0.5597120271033315,91819.0416141236,2.0,2,False,95.0,95.0,False,False
11731,0.5235397538581754,94574.00497512438,10379.6,4015,False,577.0,427.0,True,True
11732,0.5386350817822899,103730.3664921466,4534.2,1522,False,0.0,0.0,True,True
11733,0.5195330559408229,107341.49054505004,4699.6,2137,False,696.0,656.0,True,True
11735,0.5428536495904145,82861.76801801802,5528.2,2192,False,995.0,605.0,True,True
11738,0.4388105792698112,76660.04540295119,0.0,0,False,477.0,288.0,False,False
11740,0.4368755676657584,97479.20997921,1343.2,448,False,272.0,163.0,True,True
11741,0.5309061957151129,84909.67961826858,1081.0,496,False,600.0,219.0,False,True
11742,0.5197798929208804,82993.56223175966,1673.6,597,False,481.0,223.0,True,True
11743,0.5484875552229438,103036.97183098592,1076.8,363,False,1758.0,1208.0,False,False
11746,0.5274670056012888,82848.83720930232,3916.6,1651,False,2068.0,1407.0,False,False
11747,0.5799540933435348,104056.72823218998,2970.4,1273,False,816.0,718.0,True,True
11749,0.54652466367713,69871.79487179487,1319.0,644,False,246.0,107.0,True,True
11751,0.5918080142211688,85309.76220275344,5714.0,2196,False,122.0,94.0,True,True
11752,0.5881711043212571,79730.98330241187,374.0,58,False,458.0,381.0,False,False
11753,0.492855505463437,112131.78294573644,45.599999999999994,0,False,289.0,83.0,False,False
11754,0.5371385166295914,92297.9797979798,4360.8,1520,False,540.0,322.0,True,True
11755,0.528338922057741,86842.1052631579,4195.2,1340,False,293.0,0.0,True,True
11756,0.5461739560517205,82007.33074601121,3814.4,1720,False,1303.0,959.0,False,True
11757,0.5399050618872278,73587.71569433031,1655.4,463,False,1182.0,523.0,False,False
11758,0.5440859024741241,94409.12173618175,2052.4,437,False,1606.0,932.0,False,False
11762,0.5320855614973262,100554.85762144052,1061.2,316,False,434.0,0.0,False,True
11763,0.5210818074920208,71437.78207607995,4537.2,1327,False,939.0,642.0,True,True
11764,0.5113681063645661,97788.46153846152,3886.3999999999996,1257,False,368.0,321.0,True,True
11765,0.480225988700565,123161.76470588236,7591.2,3040,False,72.0,0.0,True,True
11766,0.5663994423143952,99173.07692307692,1773.0,568,False,317.0,241.0,True,True
11767,0.5154212378389568,94879.51807228915,3588.2,1098,False,208.0,125.0,True,True
11768,0.5320395631181737,107389.8678414097,15271.0,6048,False,778.0,500.0,True,True
11769,0.5594097566347318,93971.4566929134,5152.8,1708,False,157.0,136.0,True,True
11771,0.520460866110449,101956.106870229,1864.1999999999998,681,False,220.0,66.0,True,True
11772,0.516043665233212,71971.15384615384,3630.4,1366,False,954.0,678.0,True,True
11776,0.5493594261785314,74745.28301886792,559.6,230,False,178.0,74.0,True,True
11777,0.5347304742357135,99267.67676767678,3622.8,1272,False,248.0,197.0,True,True
11778,0.5289692701664532,79538.57791225417,1761.8,791,False,305.0,117.0,True,True
11779,0.5293113261240752,76973.36265884654,2710.4,831,False,1776.0,1257.0,False,False
11780,0.5301914580265096,100317.02898550723,4938.0,1816,False,172.0,39.0,True,True
11782,0.5544895123403693,97106.20525059666,1109.6,402,False,399.0,100.0,False,True
11783,0.5233619273590071,97231.90932868353,11357.6,4057,False,601.0,347.0,True,True
11784,0.5168141592920354,70300.6088280061,728.6,184,False,461.0,99.0,False,True
11786,0.507699344412258,96996.996996997,5701.2,1714,False,173.0,91.0,True,True
11787,0.530690537084399,97898.41182913473,1119.0,445,False,1248.0,595.0,False,False
11788,0.5188928718340483,94110.9852774632,3329.0,1199,False,698.0,573.0,True,True
11789,0.5380683346785041,80000.0,529.4,122,False,0.0,0.0,True,True
11790,0.3640701172077585,98005.698005698,1477.8,635,False,296.0,280.0,True,True
11791,0.4904217549061683,110700.07955449482,10429.2,3967,False,1488.0,1066.0,True,True
11792,0.5165794066317626,97381.75675675676,583.8,136,False,267.0,143.0,False,False
11793,0.5511096711485501,98794.82657260436,533.0,190,False,826.0,552.0,False,False
11795,0.5153996101364522,95215.58245083208,4033.2,1594,False,706.0,556.0,True,True
11796,0.4996096799375488,92317.70833333334,739.6,331,False,55.0,0.0,True,True
11797,0.5454743018580898,118949.203187251,6037.0,2433,False,825.0,770.0,True,True
11798,0.5028602560610188,52085.59046587216,625.8,241,True,794.0,103.0,False,True
11801,0.5587723687659352,72526.65245202558,4074.8,1462,False,1355.0,731.0,True,True
11803,0.5030034985807644,107390.09186351708,3766.0,1616,False,1892.0,1425.0,False,False
11804,0.5671843349088453,110267.85714285712,4289.4,1772,False,0.0,0.0,True,True
11901,0.4416950201051655,59593.837535014005,3340.8,1226,True,916.0,482.0,True,True
11933,0.5433691756272402,76187.33509234828,1838.4,687,False,125.0,0.0,True,True
11934,0.5592697351504242,87873.5632183908,4776.4,1908,False,278.0,135.0,True,True
11935,0.6919564453811029,99111.67512690356,475.0,108,True,78.0,38.0,True,True
11937,0.4681558935361217,88515.22842639594,2491.6,763,False,623.0,123.0,True,True
11939,0.3708439897698209,94612.06896551725,4010.2,1526,False,0.0,0.0,True,True
11940,0.5346027096301721,90025.68493150684,3284.4,1466,False,151.0,0.0,True,True
11941,0.5816285599679102,94310.3448275862,100.8,22,False,16.0,0.0,True,True
11942,0.4928825622775801,88628.15884476533,1654.2,478,False,0.0,0.0,True,True
11944,0.4980204209210252,79393.30543933055,4270.8,1605,False,0.0,0.0,True,True
11946,0.4669749386310441,72249.38875305624,2065.6,828,False,113.0,44.0,True,True
11948,0.99,89642.85714285713,5412.0,1502,True,70.0,70.0,True,True
11949,0.5904198878278005,85349.80744544289,10043.8,3390,False,129.0,121.0,True,True
11950,0.5171255876427132,58840.02361275089,2607.2,931,True,226.0,46.0,True,True
11951,0.4576123989578462,57116.78832116789,510.4,179,True,187.0,107.0,True,True
11952,0.4951252150640413,90588.80308880308,1643.8,677,False,0.0,0.0,True,True
11953,0.5196700970732063,69662.92134831462,1289.4,365,False,759.0,564.0,False,False
11954,0.6200832947709394,82229.4776119403,2249.6,594,True,59.0,59.0,True,True
11955,0.5950297514875744,75441.17647058824,2677.0,1023,False,110.0,110.0,True,True
11957,0.3852459016393442,107180.8510638298,1849.0,462,False,0.0,0.0,True,True
11958,0.5375139977603584,83854.16666666667,5331.6,2355,False,0.0,0.0,True,True
11961,0.5591954898674387,75357.62942779291,6096.4,2375,False,98.0,0.0,True,True
11963,0.4961515689757252,99940.33412887828,7185.8,2967,False,108.0,0.0,True,True
11967,0.513030528667163,65339.25979680697,3247.4,1328,False,515.0,116.0,True,True
11968,0.4396975702855465,93614.3572621035,4526.2,1316,False,223.0,223.0,True,True
11971,0.5074769328666878,93495.29780564262,1712.6,429,False,172.0,132.0,True,True
11976,0.5211325400082069,112204.7244094488,118.19999999999999,39,False,0.0,0.0,True,True
11977,0.4789833822091887,95238.09523809524,1718.0,478,False,121.0,121.0,True,True
11978,0.5316200554295792,87203.79146919432,2113.6,642,False,247.0,175.0,True,True
11980,0.5968118195956454,84609.12052117265,2551.6,829,False,597.0,522.0,True,True
12008,0.6088992974238876,78846.15384615384,913.4,337,True,0.0,0.0,True,True
12009,0.4806536890170632,86375.0,12.6,0,False,88.0,0.0,False,False
12010,0.5012310292874729,56250.00000000001,1604.2,881,True,1017.0,611.0,False,False
12015,0.4135429262394196,81140.35087719298,6220.0,2473,False,0.0,0.0,True,True
12017,0.4057279236276849,76470.58823529413,3638.6,1148,False,0.0,0.0,True,True
12018,0.5493150684931507,83821.6957605985,1206.6,367,False,68.0,0.0,True,True
12019,0.5530104712041884,93461.53846153848,2159.6,887,False,244.0,0.0,True,True
12020,0.5192213126609008,77806.40668523677,5557.0,2081,False,1236.0,699.0,True,True
12022,0.394990366088632,64329.26829268293,1954.4,549,False,20.0,0.0,True,True
12023,0.4338668913226621,72815.53398058254,2471.4,796,False,0.0,0.0,True,True
12025,0.526615969581749,68050.54151624549,2906.0,911,False,0.0,0.0,True,True
12027,0.4877474081055608,92149.75845410628,4000.6,1677,False,8.0,0.0,True,True
12028,0.5268022181146026,67105.26315789473,1049.4,228,False,16.0,0.0,True,True
12029,0.5650857719475277,88392.85714285713,4277.0,1410,False,0.0,0.0,True,True
12032,0.6648575305291723,67857.14285714286,2322.2,1049,True,0.0,0.0,True,True
12033,0.5353403141361257,80378.97310513447,1086.8,194,False,327.0,177.0,True,False
12035,0.7851239669421488,56907.89473684211,1782.6,682,True,0.0,0.0,True,True
12036,0.4545454545454545,57500.0,4702.2,1063,True,0.0,0.0,True,True
12037,0.4530982120989468,68581.08108108108,1176.8,411,False,68.0,0.0,True,True
12041,0.7836990595611285,75000.0,4749.2,1568,True,0.0,0.0,True,True
12042,0.7070707070707071,64880.95238095238,0.0,0,True,0.0,0.0,True,False
12043,0.4288120222826791,61367.06948640484,3530.0,1409,False,317.0,206.0,True,True
12046,0.674373795761079,73214.28571428571,533.8,214,True,0.0,0.0,True,True
12047,0.4846949727385909,65744.02125775022,1458.6,570,False,440.0,181.0,True,True
12051,0.2892561983471074,68071.42857142857,3351.0,1116,False,52.0,22.0,True,True
12052,0.4002026342451874,77689.87341772151,5074.0,1580,False,0.0,0.0,True,True
12053,0.5196332000940512,81278.28054298642,4816.2,1406,False,124.0,56.0,True,True
12054,0.5330979699911739,97130.24282560706,849.6,294,False,579.0,128.0,False,True
12056,0.5569245933957615,81526.54867256638,4191.8,2260,False,64.0,64.0,True,True
12057,0.4106159238858287,63414.63414634147,54.0,18,False,16.0,0.0,True,True
12058,0.6018916595012898,62500.0,0.0,0,True,0.0,0.0,True,False
12059,0.5645730416372619,80312.5,169.0,0,False,0.0,0.0,True,False
12060,0.3861003861003861,87142.85714285713,776.4,273,False,0.0,0.0,True,True
12061,0.4931722173101483,85931.27490039842,1432.0,532,False,251.0,51.0,True,True
12062,0.5174488567990373,74127.90697674418,291.4,43,False,0.0,0.0,True,True
12063,0.4597701149425287,85714.28571428571,3099.2,1328,False,0.0,0.0,True,True
12064,0.8661417322834646,50000.0,86.0,37,True,0.0,0.0,True,True
12065,0.5226308821219398,83914.7702876771,848.2,268,False,2228.0,1270.0,False,False
12066,0.5288985823336968,69329.8969072165,357.2,119,False,0.0,0.0,True,True
12067,0.5078929306794784,75844.5945945946,549.4,193,False,16.0,0.0,True,True
12068,0.5261060183339976,60037.878787878784,388.6,84,False,192.0,0.0,False,True
12070,0.276110444177671,68297.10144927536,2191.2,940,False,0.0,0.0,True,True
12071,0.6451612903225806,42857.142857142855,0.0,0,True,0.0,0.0,True,False
12072,0.427807486631016,64648.4375,61.2,14,False,0.0,0.0,True,True
12074,0.5074424898511503,77166.66666666666,1568.0,575,False,37.0,0.0,True,True
12075,0.5128205128205128,79243.82716049382,2894.4,1125,False,0.0,0.0,True,True
12076,0.4799370574350904,65778.68852459016,2985.4,1224,False,0.0,0.0,True,True
12077,0.5168838862559242,94878.223495702,481.2,147,False,83.0,0.0,True,True
12078,0.432509505703422,52572.427572427565,1900.0,691,True,656.0,236.0,True,True
12083,0.4974358974358974,70489.69072164949,596.2,255,False,123.0,36.0,True,True
12084,0.4714933912014204,77405.85774058578,358.4,267,False,140.0,0.0,False,True
12085,0.6666666666666666,46323.52941176471,17.2,13,True,74.0,54.0,False,False
12086,0.5825242718446602,68489.58333333334,0.0,0,False,137.0,65.0,False,False
12087,0.4925723221266614,67857.14285714286,138.2,38,False,0.0,0.0,True,True
12090,0.4773434797647872,60552.536231884056,97.4,42,False,76.0,76.0,False,False
12092,0.3491271820448878,61160.71428571429,87.8,20,False,0.0,0.0,True,True
12093,0.5270758122743683,59760.27397260274,1533.1999999999998,416,True,16.0,0.0,True,True
12094,0.4185351270553064,69084.82142857142,27.0,0,False,0.0,0.0,True,False
12095,0.4449388209121245,58839.285714285725,1219.4,326,True,482.0,168.0,True,True
12106,0.5895900506678949,80664.0625,612.6,379,False,0.0,0.0,True,True
12108,0.5392156862745098,65340.90909090909,0.0,0,False,0.0,0.0,True,False
12110,0.5495340356564019,78732.71889400922,4108.4,1259,False,685.0,461.0,True,True
12116,0.5921539600296077,60156.25,1699.6,536,False,8.0,0.0,True,True
12117,0.5486008836524301,63087.24832214764,0.0,0,False,15.0,15.0,False,False
12118,0.5127740532705201,77311.542991755,1165.6,365,False,376.0,122.0,True,True
12120,0.4251968503937008,65277.77777777777,65.0,0,False,8.0,0.0,True,False
12121,0.4028837998303647,78026.3157894737,0.0,0,False,0.0,0.0,True,False
12122,0.5411436541143654,61082.47422680413,23.2,13,False,164.0,40.0,False,False
12123,0.534629404617254,74100.37878787878,209.4,102,False,160.0,70.0,False,False
12125,0.7051282051282052,61363.63636363637,479.6,180,True,0.0,0.0,True,True
12130,0.99,66037.73584905661,448.2,101,True,0.0,0.0,True,True
12134,0.4321561338289962,67809.13978494624,556.6,339,False,80.0,0.0,True,True
12136,0.5443037974683544,92151.16279069768,82.0,0,False,16.0,0.0,True,False
12137,0.4373464373464373,73174.1573033708,80.8,43,False,8.0,0.0,True,True
12138,0.4962354551676933,66637.93103448275,1229.8,420,False,0.0,0.0,True,True
12139,0.4545454545454545,70192.30769230769,4308.4,1517,False,0.0,0.0,True,True
12140,0.623229461756374,83096.59090909091,473.4,126,True,52.0,0.0,True,True
12143,0.4464449751975013,66666.66666666666,19.4,0,False,116.0,84.0,False,False
12144,0.5062362435803375,69984.14855072463,1107.2,477,False,518.0,294.0,False,True
12147,0.7038834951456311,72413.79310344828,2097.4,602,True,0.0,0.0,True,True
12148,0.565088080530771,100809.71659919027,4673.6,1087,False,68.0,0.0,True,True
12149,0.4755434782608695,56071.42857142857,193.6,48,True,40.0,0.0,True,True
12150,0.7809847198641766,66847.82608695651,398.4,144,True,0.0,0.0,True,True
12151,0.6084959816303099,88207.54716981133,2.0,0,True,8.0,0.0,False,False
12153,0.6543385490753911,83967.39130434784,571.2,276,True,0.0,0.0,True,True
12154,0.524822695035461,73817.56756756757,666.2,247,False,68.0,0.0,True,True
12155,0.4519450800915331,55696.20253164557,221.0,56,True,68.0,44.0,True,False
12156,0.5054151624548736,79166.66666666666,54.2,10,False,0.0,0.0,True,True
12157,0.4263226934849147,65000.0,28.0,25,False,247.0,131.0,False,False
12158,0.5508684863523573,79466.96696696695,52.0,22,False,68.0,0.0,False,True
12159,0.5448458963407595,103389.83050847458,903.4,316,False,118.0,118.0,True,True
12160,0.539568345323741,66944.44444444444,48.0,0,False,8.0,0.0,True,False
12164,0.5567010309278351,65277.77777777777,50.4,32,False,0.0,0.0,True,True
12165,0.99,96022.72727272728,524.0,228,True,0.0,0.0,True,True
12166,0.4451827242524916,55037.31343283582,0.0,0,True,0.0,0.0,True,False
12167,0.4515327257663629,57339.4495412844,5.3999999999999995,0,True,16.0,0.0,False,False
12168,0.5202973127501429,66895.6043956044,18.599999999999998,0,False,0.0,0.0,True,False
